PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30089361","Formation Combined with Intercalation of Ni and Its Alloy Nanoparticles within Mesoporous Silica for Robust Catalytic Reactions","Li B, Zeng HC.","ACS Appl Mater Interfaces. 2018 Sep 5;10(35):29435-29447. doi: 10.1021/acsami.8b07896. Epub 2018 Aug 22.","Li B","ACS Appl Mater Interfaces","2018","2018/08/10","","","10.1021/acsami.8b07896"
"31349241","Electrical-field tuned thermoelectric performance of graphene nanoribbon with sawtooth edges","Zhu L, Li B, Ma H, Qian M, Yao K.","Nanotechnology. 2019 Nov 1;30(44):445204. doi: 10.1088/1361-6528/ab35f5.","Zhu L","Nanotechnology","2019","2019/07/27","","","10.1088/1361-6528/ab35f5"
"31659902","Highly Efficient Organic Room-Temperature Phosphorescent Luminophores through Tuning Triplet States and Spin-Orbit Coupling with Incorporation of a Secondary Group","Li B, Gong Y, Wang L, Lin H, Li Q, Guo F, Li Z, Peng Q, Shuai Z, Zhao L, Zhang Y.","J Phys Chem Lett. 2019 Nov 21;10(22):7141-7147. doi: 10.1021/acs.jpclett.9b02885. Epub 2019 Nov 7.","Li B","J Phys Chem Lett","2019","2019/10/30","","","10.1021/acs.jpclett.9b02885"
"36659124","A robust, integrated platform for comprehensive analyses of acyl-coenzyme As and acyl-carnitines revealed chain length-dependent disparity in fatty acyl metabolic fates across Drosophila development","Lam SM, Zhou T, Li J, Zhang S, Chua GH, Li B, Shui G.","Sci Bull (Beijing). 2020 Nov 15;65(21):1840-1848. doi: 10.1016/j.scib.2020.07.023. Epub 2020 Jul 11.","Lam SM","Sci Bull (Beijing)","2020","2023/01/20","","","10.1016/j.scib.2020.07.023"
"30361117","One-dimensional experimental investigation and simulation on the transport characteristics of heterogeneous colloidal Mg(OH)(2) in saturated porous media","Li B, Zhang C, Li Y, Wen C, Dong J, Yao M, Ren L.","J Contam Hydrol. 2018 Nov;218:34-43. doi: 10.1016/j.jconhyd.2018.10.004. Epub 2018 Oct 15.","Li B","J Contam Hydrol","2018","2018/10/27","","","10.1016/j.jconhyd.2018.10.004"
"32121872","Dual-band tunable narrowband near-infrared light trapping control based on a hybrid grating-based Fabry-Perot structure","Zhou K, Cheng Q, Lu L, Li B, Song J, Luo Z.","Opt Express. 2020 Jan 20;28(2):1647-1656. doi: 10.1364/OE.383988.","Zhou K","Opt Express","2020","2020/03/04","","","10.1364/OE.383988"
"36739690","Combined application of allantoin and strain JIT1 synergistically or additively promotes the growth of rice under 2, 4-DCP stress by enhancing the phosphate solubility, improving soil enzyme activities and photosynthesis","Wang G, Li J, Ji J, Zhang L, Li B, Zhang J, Wang X, Song W, Guan C.","J Plant Physiol. 2023 Jan 31;282:153941. doi: 10.1016/j.jplph.2023.153941. Online ahead of print.","Wang G","J Plant Physiol","2023","2023/02/05","","","10.1016/j.jplph.2023.153941"
"28633834","Preparation of a novel sonocatalyst, Au/NiGa(2)O(4)-Au-Bi(2)O(3) nanocomposite, and application in sonocatalytic degradation of organic pollutants","Wang G, Huang Y, Li G, Zhang H, Wang Y, Li B, Wang J, Song Y.","Ultrason Sonochem. 2017 Sep;38:335-346. doi: 10.1016/j.ultsonch.2017.03.031. Epub 2017 Mar 16.","Wang G","Ultrason Sonochem","2017","2017/06/22","","","10.1016/j.ultsonch.2017.03.031"
"32548506","Efficient Toluene Adsorption on Metal Salt-Activated Porous Carbons Derived from Low-Cost Biomass: A Discussion of Mechanism","Li B, Xiong H, Xiao Y, Hu J, Zhang X, Li L, Wang R.","ACS Omega. 2020 May 22;5(22):13196-13206. doi: 10.1021/acsomega.0c01230. eCollection 2020 Jun 9.","Li B","ACS Omega","2020","2020/06/18","PMC7288569","","10.1021/acsomega.0c01230"
"29057839","Correlation of Structure, Tunable Colors, and Lifetimes of (Sr, Ca, Ba)Al₂O₄:Eu(2+), Dy(3+) Phosphors","Xie Q, Li B, He X, Zhang M, Chen Y, Zeng Q.","Materials (Basel). 2017 Oct 18;10(10):1198. doi: 10.3390/ma10101198.","Xie Q","Materials (Basel)","2017","2017/10/24","PMC5667004","","10.3390/ma10101198"
"36758403","Operational parameter prediction of electrocoagulation system in a rural decentralized water treatment plant by interpretable machine learning model","Li B, Lu C, Zhao J, Tian J, Sun J, Hu C.","J Environ Manage. 2023 Feb 7;333:117416. doi: 10.1016/j.jenvman.2023.117416. Online ahead of print.","Li B","J Environ Manage","2023","2023/02/09","","","10.1016/j.jenvman.2023.117416"
"27842107","High-power widely tunable all-fiber thulium-assisted optical parametric oscillator at SWIR band","Li C, Chen N, Wei X, Kang J, Li B, Tan S, Song L, Wong KK.","Opt Lett. 2016 Nov 15;41(22):5258-5261. doi: 10.1364/OL.41.005258.","Li C","Opt Lett","2016","2016/11/15","","","10.1364/OL.41.005258"
"27834380","Hierarchical zwitterionic modification of a SERS substrate enables real-time drug monitoring in blood plasma","Sun F, Hung HC, Sinclair A, Zhang P, Bai T, Galvan DD, Jain P, Li B, Jiang S, Yu Q.","Nat Commun. 2016 Nov 11;7:13437. doi: 10.1038/ncomms13437.","Sun F","Nat Commun","2016","2016/11/12","PMC5114600","","10.1038/ncomms13437"
"27449034","ZNF143 enhances metastasis of gastric cancer by promoting the process of EMT through PI3K/AKT signaling pathway","Wei S, Wang L, Zhang L, Li B, Li Z, Zhang Q, Wang J, Chen L, Sun G, Li Q, Xu H, Zhang D, Xu Z.","Tumour Biol. 2016 Sep;37(9):12813-12821. doi: 10.1007/s13277-016-5239-z. Epub 2016 Jul 23.","Wei S","Tumour Biol","2016","2016/07/25","","","10.1007/s13277-016-5239-z"
"27634171","Natriuretic peptide receptor A inhibition suppresses gastric cancer development through reactive oxygen species-mediated G2/M cell cycle arrest and cell death","Li Z, Wang JW, Wang WZ, Zhi XF, Zhang Q, Li BW, Wang LJ, Xie KL, Tao JQ, Tang J, Wei S, Zhu Y, Xu H, Zhang DC, Yang L, Xu ZK.","Free Radic Biol Med. 2016 Oct;99:593-607. doi: 10.1016/j.freeradbiomed.2016.08.019. Epub 2016 Sep 12.","Li Z","Free Radic Biol Med","2016","2016/09/17","","","10.1016/j.freeradbiomed.2016.08.019"
"27192287","Compact and stable temporally magnified tomography using a phase-locked broadband source","Li B, Wei X, Tan S, Kang J, Wong KK.","Opt Lett. 2016 Apr 1;41(7):1562-5. doi: 10.1364/OL.41.001562.","Li B","Opt Lett","2016","2016/05/19","","","10.1364/OL.41.001562"
"27069537","Angiotensin II induces apoptosis of human pulmonary microvascular endothelial cells in acute aortic dissection complicated with lung injury patients through modulating the expression of monocyte chemoattractant protein-1","Wu Z, Dai F, Ren W, Liu H, Li B, Chang J.","Am J Transl Res. 2016 Jan 15;8(1):28-36. eCollection 2016.","Wu Z","Am J Transl Res","2016","2016/04/13","PMC4759413","",""
"26826458","Curcumin shows excellent therapeutic effect on psoriasis in mouse model","Kang D, Li B, Luo L, Jiang W, Lu Q, Rong M, Lai R.","Biochimie. 2016 Apr;123:73-80. doi: 10.1016/j.biochi.2016.01.013. Epub 2016 Jan 27.","Kang D","Biochimie","2016","2016/01/31","","","10.1016/j.biochi.2016.01.013"
"26768614","The proliferation impairment induced by AQP3 deficiency is the result of glycerol uptake and metabolism inhibition in gastric cancer cells","Li Z, Li B, Zhang L, Chen L, Sun G, Zhang Q, Wang J, Zhi X, Wang L, Xu Z, Xu H.","Tumour Biol. 2016 Jul;37(7):9169-79. doi: 10.1007/s13277-015-4753-8. Epub 2016 Jan 14.","Li Z","Tumour Biol","2016","2016/01/16","","","10.1007/s13277-015-4753-8"
"26701890","Disturbance Decoupling of Singular Boolean Control Networks","Liu Y, Li B, Lou J.","IEEE/ACM Trans Comput Biol Bioinform. 2016 Nov-Dec;13(6):1194-1200. doi: 10.1109/TCBB.2015.2509969. Epub 2015 Dec 17.","Liu Y","IEEE/ACM Trans Comput Biol Bioinform","2016","2015/12/25","","","10.1109/TCBB.2015.2509969"
"26680206","Mitochondrial DNA-LL-37 Complex Promotes Atherosclerosis by Escaping from Autophagic Recognition","Zhang Z, Meng P, Han Y, Shen C, Li B, Hakim MA, Zhang X, Lu Q, Rong M, Lai R.","Immunity. 2015 Dec 15;43(6):1137-47. doi: 10.1016/j.immuni.2015.10.018. Epub 2015 Dec 8.","Zhang Z","Immunity","2015","2015/12/19","","","10.1016/j.immuni.2015.10.018"
"26393880","MUC4-promoted neural invasion is mediated by the axon guidance factor Netrin-1 in PDAC","Wang L, Zhi X, Zhu Y, Zhang Q, Wang W, Li Z, Tang J, Wang J, Wei S, Li B, Zhou J, Jiang J, Yang L, Xu H, Xu Z.","Oncotarget. 2015 Oct 20;6(32):33805-22. doi: 10.18632/oncotarget.5668.","Wang L","Oncotarget","2015","2015/09/23","PMC4741804","","10.18632/oncotarget.5668"
"25971544","A DT-diaphorase responsive theranostic prodrug for diagnosis, drug release monitoring and therapy","Liu P, Xu J, Yan D, Zhang P, Zeng F, Li B, Wu S.","Chem Commun (Camb). 2015 Jun 11;51(46):9567-70. doi: 10.1039/c5cc02149a.","Liu P","Chem Commun (Camb)","2015","2015/05/15","","","10.1039/c5cc02149a"
"25672625","[Voltage-gated sodium channels are involved in regulating the biological functions of microglial cells]","Li BW, Gou M, Xiao R, Li QW.","Sheng Li Xue Bao. 2015 Feb 25;67(1):41-7.","Li BW","Sheng Li Xue Bao","2015","2015/02/13","","",""
"25591789","A lacZ reporter gene expression atlas for 313 adult KOMP mutant mouse lines","West DB, Pasumarthi RK, Baridon B, Djan E, Trainor A, Griffey SM, Engelhard EK, Rapp J, Li B, de Jong PJ, Lloyd KC.","Genome Res. 2015 Apr;25(4):598-607. doi: 10.1101/gr.184184.114. Epub 2015 Jan 15.","West DB","Genome Res","2015","2015/01/17","PMC4381530","","10.1101/gr.184184.114"
"25450905","Identification and characterization of a cathepsin D homologue from lampreys (Lampetra japonica)","Xiao R, Zhang Z, Wang H, Han Y, Gou M, Li B, Duan D, Wang J, Liu X, Li Q.","Dev Comp Immunol. 2015 Mar;49(1):149-56. doi: 10.1016/j.dci.2014.10.014. Epub 2014 Oct 31.","Xiao R","Dev Comp Immunol","2015","2014/12/03","","","10.1016/j.dci.2014.10.014"
"25184523","Characterization of tumor-targeting Ag2S quantum dots for cancer imaging and therapy in vivo","Chen H, Li B, Zhang M, Sun K, Wang Y, Peng K, Ao M, Guo Y, Gu Y.","Nanoscale. 2014 Nov 7;6(21):12580-90. doi: 10.1039/c4nr03613a.","Chen H","Nanoscale","2014","2014/09/04","","","10.1039/c4nr03613a"
"23903933","Effects of low-level hexabromocyclododecane (HBCD) exposure on cardiac development in zebrafish embryos","Wu M, Zuo Z, Li B, Huang L, Chen M, Wang C.","Ecotoxicology. 2013 Oct;22(8):1200-7. doi: 10.1007/s10646-013-1107-4. Epub 2013 Aug 1.","Wu M","Ecotoxicology","2013","2013/08/02","","","10.1007/s10646-013-1107-4"
"23844781","Fabrication and characterization of a nitric oxide-releasing nanofibrous gelatin matrix","Vogt C, Xing Q, He W, Li B, Frost MC, Zhao F.","Biomacromolecules. 2013 Aug 12;14(8):2521-30. doi: 10.1021/bm301984w. Epub 2013 Jul 29.","Vogt C","Biomacromolecules","2013","2013/07/13","","","10.1021/bm301984w"
"22190138","Cryopreservation of fat tissue and application in autologous fat graft: in vitro and in vivo study","Li BW, Liao WC, Wu SH, Ma H.","Aesthetic Plast Surg. 2012 Jun;36(3):714-22. doi: 10.1007/s00266-011-9848-z. Epub 2011 Dec 22.","Li BW","Aesthetic Plast Surg","2012","2011/12/23","","","10.1007/s00266-011-9848-z"
"21362327","One-hour after-school exercise ameliorates central adiposity and lipids in overweight Chinese adolescents: a randomized controlled trial","Sun MX, Huang XQ, Yan Y, Li BW, Zhong WJ, Chen JF, Zhang YM, Wang ZZ, Wang L, Shi XC, Li J, Xie MH.","Chin Med J (Engl). 2011 Feb;124(3):323-9.","Sun MX","Chin Med J (Engl)","2011","2011/03/03","","",""
"21043143","[Detection of bovine rotavirus G10P[11] in a diary farm in Daqing, China]","Xie JX, Duan ZJ, Li DD, Li BW, Lan B, Li YQ, Kong XY, Zhang Q, Li J.","Bing Du Xue Bao. 2010 Sep;26(5):407-9.","Xie JX","Bing Du Xue Bao","2010","2010/11/04","","",""
"19947228","[Promotion effects of microorganisms on phytoremediation of heavy metals-contaminated soil]","Yang Z, Wang ZL, Li BW, Zhang RF.","Ying Yong Sheng Tai Xue Bao. 2009 Aug;20(8):2025-31.","Yang Z","Ying Yong Sheng Tai Xue Bao","2009","2009/12/02","","",""
"19655806","Apoptotic and necrotic action mechanisms of trimethyltin in human hepatoma G2 (HepG2) cells","Cai J, Wang M, Li B, Wang C, Chen Y, Zuo Z.","Chem Res Toxicol. 2009 Sep;22(9):1582-7. doi: 10.1021/tx900120z.","Cai J","Chem Res Toxicol","2009","2009/08/07","","","10.1021/tx900120z"
"36776105","Discovery of Canine Drug Toceranib Phosphate as a Repurposed Agent Against Human Hepatocellular Carcinoma","Qiao L, Qin S, Weng N, Li B, Luo M, Zhang Z, Zhou L, Wang D, Huang C.","Liver Int. 2023 Feb 12. doi: 10.1111/liv.15540. Online ahead of print.","Qiao L","Liver Int","2023","2023/02/13","","","10.1111/liv.15540"
"36230492","Targeting Glucose Metabolism Enzymes in Cancer Treatment: Current and Emerging Strategies","Zhang Y, Li Q, Huang Z, Li B, Nice EC, Huang C, Wei L, Zou B.","Cancers (Basel). 2022 Sep 21;14(19):4568. doi: 10.3390/cancers14194568.","Zhang Y","Cancers (Basel)","2022","2022/10/14","PMC9559313","","10.3390/cancers14194568"
"35832080","Plasma lipids signify the progression of precancerous gastric lesions to gastric cancer: a prospective targeted lipidomics study","Liu ZC, Wu WH, Huang S, Li ZW, Li X, Shui GH, Lam SM, Li BW, Li ZX, Zhang Y, Zhou T, You WC, Pan KF, Li WQ.","Theranostics. 2022 Jun 6;12(10):4671-4683. doi: 10.7150/thno.74770. eCollection 2022.","Liu ZC","Theranostics","2022","2022/07/14","PMC9254242","","10.7150/thno.74770"
"28788857","Pulse-spacing manipulation in a passively mode-locked multipulse fiber laser","Yu Y, Wei X, Kang J, Li B, Wong KKY.","Opt Express. 2017 Jun 12;25(12):13215-13221. doi: 10.1364/OE.25.013215.","Yu Y","Opt Express","2017","2017/08/10","","","10.1364/OE.25.013215"
"28753513","A mechanism study of airflow rate distribution within the zone of influence during air sparging remediation","Yao M, Kang X, Zhao Y, Qin C, Yang Y, Li B.","Sci Total Environ. 2017 Dec 31;609:377-384. doi: 10.1016/j.scitotenv.2017.07.169. Epub 2017 Jul 25.","Yao M","Sci Total Environ","2017","2017/07/29","","","10.1016/j.scitotenv.2017.07.169"
"28620970","A Coating-Free Nonfouling Polymeric Elastomer","Hung HC, Jain P, Zhang P, Sun F, Sinclair A, Bai T, Li B, Wu K, Tsao C, Liu EJ, Sundaram HS, Lin X, Farahani P, Fujihara T, Jiang S.","Adv Mater. 2017 Aug;29(31). doi: 10.1002/adma.201700617. Epub 2017 Jun 16.","Hung HC","Adv Mater","2017","2017/06/17","","","10.1002/adma.201700617"
"28620264","Silencing of AQP3 induces apoptosis of gastric cancer cells via downregulation of glycerol intake and downstream inhibition of lipogenesis and autophagy","Chen L, Li Z, Zhang Q, Wei S, Li B, Zhang X, Zhang L, Li Q, Xu H, Xu Z.","Onco Targets Ther. 2017 Jun 1;10:2791-2804. doi: 10.2147/OTT.S134016. eCollection 2017.","Chen L","Onco Targets Ther","2017","2017/06/17","PMC5466363","","10.2147/OTT.S134016"
"28619329","Palmitoylethanolamide (PEA): A promising biomarker for coronary dysfunction in MOB individuals","Wu Q, Wang ZW, Huang JZ, Li BW, Hu ZP.","Int J Cardiol. 2017 Sep 1;242:26. doi: 10.1016/j.ijcard.2017.04.098.","Wu Q","Int J Cardiol","2017","2017/06/17","","","10.1016/j.ijcard.2017.04.098"
"28167124","P38 MAPK Signaling Pathway Mediates Angiotensin II-Induced miR143/145 Gene Cluster Downregulation during Aortic Dissection Formation","Li B, Wang Z, Hu Z, Zhang M, Ren Z, Zhou Z, Huang J, Hu X.","Ann Vasc Surg. 2017 Apr;40:262-273. doi: 10.1016/j.avsg.2016.09.016. Epub 2017 Feb 4.","Li B","Ann Vasc Surg","2017","2017/02/08","","","10.1016/j.avsg.2016.09.016"
"28076504","The role of bradykinin in lung ischemia-reperfusion injury in a rat lung transplantation model","Tang Z, Wang Z, Hu Z, Zhang M, Li L, Li B.","Acta Cir Bras. 2016 Dec;31(12):807-812. doi: 10.1590/S0102-865020160120000005.","Tang Z","Acta Cir Bras","2016","2017/01/12","","","10.1590/S0102-865020160120000005"
"27830014","VE-cadherin involved in the pulmonary microvascular endothelial cell barrier injury induced by angiotensin II through modulating the cellular apoptosis and skeletal rearrangement","Wu Z, Liu H, Ren W, Dai F, Chang J, Li B.","Am J Transl Res. 2016 Oct 15;8(10):4310-4319. eCollection 2016.","Wu Z","Am J Transl Res","2016","2016/11/11","PMC5095323","",""
"27661373","Gold nanobipyramid Q-switched Nd:LGGG eye-safe laser operating at 1423.4  nm","Zhang H, Li B, Liu J.","Appl Opt. 2016 Sep 10;55(26):7351-4. doi: 10.1364/AO.55.007351.","Zhang H","Appl Opt","2016","2016/09/24","","","10.1364/AO.55.007351"
"27186269","Angiotensin II is related to the acute aortic dissection complicated with lung injury through mediating the release of MMP9 from macrophages","Wu Z, Ruan Y, Chang J, Li B, Ren W.","Am J Transl Res. 2016 Mar 15;8(3):1426-36. eCollection 2016.","Wu Z","Am J Transl Res","2016","2016/05/18","PMC4859628","",""
"26476318","Hexabromocyclododecane exposure induces cardiac hypertrophy and arrhythmia by inhibiting miR-1 expression via up-regulation of the homeobox gene Nkx2.5","Wu M, Wu D, Wang C, Guo Z, Li B, Zuo Z.","J Hazard Mater. 2016 Jan 25;302:304-313. doi: 10.1016/j.jhazmat.2015.10.004. Epub 2015 Oct 22.","Wu M","J Hazard Mater","2016","2015/10/18","","","10.1016/j.jhazmat.2015.10.004"
"26125343","109  MHz optical tomography using temporal magnification","Li B, Zhang C, Kang J, Wei X, Tan S, Wong KK.","Opt Lett. 2015 Jul 1;40(13):2965-8. doi: 10.1364/OL.40.002965.","Li B","Opt Lett","2015","2015/07/01","","","10.1364/OL.40.002965"
"26018861","Purification and characterization of cholecystokinin from the skin of salamander Tylototriton verrucosus","Jiang WB, Hakim M, Luo L, Li BW, Yang SL, Song YZ, Lai R, Lu QM.","Dongwuxue Yanjiu. 2015 May 18;36(3):174-7.","Jiang WB","Dongwuxue Yanjiu","2015","2015/05/29","PMC4790693","",""
"25890749","Versatile antimicrobial peptide-based ZnO quantum dots for in vivo bacteria diagnosis and treatment with high specificity","Chen H, Zhang M, Li B, Chen D, Dong X, Wang Y, Gu Y.","Biomaterials. 2015;53:532-44. doi: 10.1016/j.biomaterials.2015.02.105. Epub 2015 Mar 23.","Chen H","Biomaterials","2015","2015/04/20","","","10.1016/j.biomaterials.2015.02.105"
"25630668","Efficient synthesis of sterically hindered arenes bearing acyclic secondary alkyl groups by Suzuki-Miyaura cross-couplings","Li C, Chen T, Li B, Xiao G, Tang W.","Angew Chem Int Ed Engl. 2015 Mar 16;54(12):3792-6. doi: 10.1002/anie.201411518. Epub 2015 Jan 28.","Li C","Angew Chem Int Ed Engl","2015","2015/01/30","","","10.1002/anie.201411518"
"25490629","Breathing laser as an inertia-free swept source for high-quality ultrafast optical bioimaging","Wei X, Xu J, Xu Y, Yu L, Xu J, Li B, Lau AK, Wang X, Zhang C, Tsia KK, Wong KK.","Opt Lett. 2014 Dec 1;39(23):6593-6. doi: 10.1364/OL.39.006593.","Wei X","Opt Lett","2014","2014/12/10","","","10.1364/OL.39.006593"
"25454450","Synthesis of high surface area, mesoporous MgO nanosheets with excellent adsorption capability for Ni(II) via a distillation treating","Feng J, Zou L, Wang Y, Li B, He X, Fan Z, Ren Y, Lv Y, Zhang M, Chen D.","J Colloid Interface Sci. 2015 Jan 15;438:259-267. doi: 10.1016/j.jcis.2014.10.004. Epub 2014 Oct 16.","Feng J","J Colloid Interface Sci","2015","2014/12/03","","","10.1016/j.jcis.2014.10.004"
"25403736","Synthesis, crystal structure, and biological activities of two chiral mononuclear Mn((III)) complexes","Wang BW, Jiang L, Shu SS, Li BW, Dong Z, Gu W, Liu X, Tian JL.","Chirality. 2015 Feb;27(2):142-50. doi: 10.1002/chir.22403. Epub 2014 Nov 18.","Wang BW","Chirality","2015","2014/11/19","","","10.1002/chir.22403"
"25277185","High mobility group Box-1 inhibits cancer cell motility and metastasis by suppressing activation of transcription factor CREB and nWASP expression","Zuo Z, Che X, Wang Y, Li B, Li J, Dai W, Lin CP, Huang C.","Oncotarget. 2014 Sep 15;5(17):7458-70. doi: 10.18632/oncotarget.2150.","Zuo Z","Oncotarget","2014","2014/10/04","PMC4202136","","10.18632/oncotarget.2150"
"25273788","Note: Enhancement of the extreme ultraviolet emission from a potassium plasma by dual laser irradiation","Higashiguchi T, Yamaguchi M, Otsuka T, Nagata T, Ohashi H, Li B, D'Arcy R, Dunne P, O'Sullivan G.","Rev Sci Instrum. 2014 Sep;85(9):096102. doi: 10.1063/1.4894384.","Higashiguchi T","Rev Sci Instrum","2014","2014/10/03","","","10.1063/1.4894384"
"25241464","[Application of free flap pedicled with supracarpal cutaneous branch of ulnar artery in repairing of finger replantation]","Wu LZ, Gu SL, Zheng YM, Wang C, Yi LJ, Li BW.","Zhongguo Gu Shang. 2014 Jun;27(6):471-4.","Wu LZ","Zhongguo Gu Shang","2014","2014/09/23","","",""
"32481973","Drug loaded multilayered gold nanorods for combined photothermal and chemotherapy","Chen H , Chi X , Li B , Zhang M , Ma Y , Achilefu S , Gu Y .","Biomater Sci. 2014 Jul 3;2(7):996-1006. doi: 10.1039/c3bm60323g. Epub 2014 Feb 27.","Chen H","Biomater Sci","2014","2020/06/03","","","10.1039/c3bm60323g"
"24514779","Characteristics of extreme ultraviolet emission from mid-infrared laser-produced rare-earth Gd plasmas","Higashiguchi T, Li B, Suzuki Y, Kawasaki M, Ohashi H, Torii S, Nakamura D, Takahashi A, Okada T, Jiang W, Miura T, Endo A, Dunne P, O'Sullivan G, Makimura T.","Opt Express. 2013 Dec 30;21(26):31837-45. doi: 10.1364/OE.21.031837.","Higashiguchi T","Opt Express","2013","2014/02/12","","","10.1364/OE.21.031837"
"22897106","Association between ambient particulate matter and daily cause-specific mortality in Tanggu, Tianjin Binhai New Area, China","Wang T, Li GX, Sun J, Buys N, Liu HM, Liu MF, Ni M, Li BW, Liang XF, Pan X.","Int J Environ Health Res. 2013;23(3):205-14. doi: 10.1080/09603123.2012.713096. Epub 2012 Aug 17.","Wang T","Int J Environ Health Res","2013","2012/08/18","","","10.1080/09603123.2012.713096"
"22043274","Meibum lipid composition in Asians with dry eye disease","Lam SM, Tong L, Yong SS, Li B, Chaurasia SS, Shui G, Wenk MR.","PLoS One. 2011;6(10):e24339. doi: 10.1371/journal.pone.0024339. Epub 2011 Oct 17.","Lam SM","PLoS One","2011","2011/11/02","PMC3197196","","10.1371/journal.pone.0024339"
"21618281","Paper-traction system to assist and facilitate microvascular anastomosis","Li BW, Chiu HY, Ma H, Wang TH.","Microsurgery. 2011 Jul;31(5):419-20. doi: 10.1002/micr.20903. Epub 2011 May 25.","Li BW","Microsurgery","2011","2011/05/28","","","10.1002/micr.20903"
"21325551","Development of a real-time PCR assay for detecting and quantifying human bocavirus 2","Xu ZQ, Cheng WX, Li BW, Li J, Lan B, Duan ZJ.","J Clin Microbiol. 2011 Apr;49(4):1537-41. doi: 10.1128/JCM.00196-10. Epub 2011 Feb 16.","Xu ZQ","J Clin Microbiol","2011","2011/02/18","PMC3122821","","10.1128/JCM.00196-10"
"21274731","Analysis and characterization of the complete genome of a member of a new species of kobuvirus associated with swine","Yu JM, Xu ZQ, Li BW, Zhang Q, Cui SX, Jin M, Duan ZJ.","Arch Virol. 2011 May;156(5):747-51. doi: 10.1007/s00705-010-0907-6. Epub 2011 Jan 28.","Yu JM","Arch Virol","2011","2011/01/29","","","10.1007/s00705-010-0907-6"
"19223082","Acute administration of tributyltin and trimethyltin modulate glutamate and N-methyl-D-aspartate receptor signaling pathway in Sebastiscus marmoratus","Zuo Z, Cai J, Wang X, Li B, Wang C, Chen Y.","Aquat Toxicol. 2009 Apr 2;92(1):44-9. doi: 10.1016/j.aquatox.2009.01.008. Epub 2009 Feb 15.","Zuo Z","Aquat Toxicol","2009","2009/02/19","","","10.1016/j.aquatox.2009.01.008"
"36479618","Up-regulation of the human-specific CHRFAM7A gene protects against renal fibrosis in mice with obstructive nephropathy","Zhou B, Zhang Y, Dang X, Li B, Wang H, Gong S, Li S, Meng F, Xing J, Li T, He L, Zou P, Wan Y.","J Cell Mol Med. 2023 Jan;27(1):52-65. doi: 10.1111/jcmm.17630. Epub 2022 Dec 7.","Zhou B","J Cell Mol Med","2023","2022/12/08","PMC9806291","","10.1111/jcmm.17630"
"34852234","Redox-sensitive cyclophilin A elicits chemoresistance through realigning cellular oxidative status in colorectal cancer","Peng L, Jiang J, Chen HN, Zhou L, Huang Z, Qin S, Jin P, Luo M, Li B, Shi J, Xie N, Deng LW, Liou YC, Nice EC, Huang C, Wei Y.","Cell Rep. 2021 Nov 30;37(9):110069. doi: 10.1016/j.celrep.2021.110069.","Peng L","Cell Rep","2021","2021/12/01","","","10.1016/j.celrep.2021.110069"
"29182316","Real-Time Monitoring of Endogenous Cysteine Levels In Vivo by near-Infrared Turn-on Fluorescent Probe with Large Stokes Shift","Qi Y, Huang Y, Li B, Zeng F, Wu S.","Anal Chem. 2018 Jan 2;90(1):1014-1020. doi: 10.1021/acs.analchem.7b04407. Epub 2017 Dec 11.","Qi Y","Anal Chem","2018","2017/11/29","","","10.1021/acs.analchem.7b04407"
"29159328","Efficient cross-coupling of aryl/alkenyl triflates with acyclic secondary alkylboronic acids","Si T, Li B, Xiong W, Xu B, Tang W.","Org Biomol Chem. 2017 Nov 29;15(46):9903-9909. doi: 10.1039/c7ob02531a.","Si T","Org Biomol Chem","2017","2017/11/22","","","10.1039/c7ob02531a"
"29092248","Optical receiver sensitivity enhancement by single- and dual-band fiber optical parametric amplifier","Kang J, Marhic ME, Li B, Tan S, Wang X, Wong KKY.","Opt Express. 2017 Oct 30;25(22):27785-27794. doi: 10.1364/OE.25.027785.","Kang J","Opt Express","2017","2017/11/03","","","10.1364/OE.25.027785"
"28921971","Paper Sensor Coated with a Poly(carboxybetaine)-Multiple DOPA Conjugate via Dip-Coating for Biosensing in Complex Media","Sun F, Wu K, Hung HC, Zhang P, Che X, Smith J, Lin X, Li B, Jain P, Yu Q, Jiang S.","Anal Chem. 2017 Oct 17;89(20):10999-11004. doi: 10.1021/acs.analchem.7b02876. Epub 2017 Oct 4.","Sun F","Anal Chem","2017","2017/09/19","","","10.1021/acs.analchem.7b02876"
"28887507","Carnosic acid prevents dextran sulfate sodium-induced acute colitis associated with the regulation of the Keap1/Nrf2 pathway","Yang N, Xia Z, Shao N, Li B, Xue L, Peng Y, Zhi F, Yang Y.","Sci Rep. 2017 Sep 8;7(1):11036. doi: 10.1038/s41598-017-11408-5.","Yang N","Sci Rep","2017","2017/09/10","PMC5591263","","10.1038/s41598-017-11408-5"
"28863263","Single-Nanoparticle Plasmonic Electro-optic Modulator Based on MoS(2) Monolayers","Li B, Zu S, Zhou J, Jiang Q, Du B, Shan H, Luo Y, Liu Z, Zhu X, Fang Z.","ACS Nano. 2017 Oct 24;11(10):9720-9727. doi: 10.1021/acsnano.7b05479. Epub 2017 Sep 7.","Li B","ACS Nano","2017","2017/09/02","","","10.1021/acsnano.7b05479"
